tile_id,if1_center_hz,bw_hz,rf_center_hz,lo1_hz,lo1_mode,lo1_vco_div,lo1_drive_dbm,lo1_pad_db,lo1_side,lo2_hz,lo2_mode,lo2_vco_div,lo2_drive_dbm,lo2_pad_db,lo2_side,spur_margin_db,margin,brittleness_db_per_step,lock_time_ms_tile,if2_center_hz,if2_bw_hz,if2_model_type,rf_bpf_id,desired_stage1_tuple,desired_stage2_tuple,notes
548,1900000000.0,400000000.0,28300000000.0,5550000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
549,1900000000.0,400000000.0,28400000000.0,5550000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
550,1900000000.0,400000000.0,28500000000.0,5550000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
551,1900000000.0,400000000.0,28600000000.0,5550000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
552,1900000000.0,400000000.0,28700000000.0,5550000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
553,1900000000.0,400000000.0,28800000000.0,5550000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
554,1900000000.0,400000000.0,28900000000.0,5550000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,-0.39936113357543945,-0.39936113357543945,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
555,1900000000.0,400000000.0,29000000000.0,5550000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
556,1900000000.0,400000000.0,29100000000.0,5550000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
557,1900000000.0,400000000.0,29200000000.0,5550000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
558,1900000000.0,400000000.0,29300000000.0,5550000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,-0.40064775943756104,-0.40064775943756104,0.007999897003173828,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
559,1900000000.0,400000000.0,29400000000.0,5550000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
560,1900000000.0,400000000.0,29500000000.0,5550000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
561,1900000000.0,400000000.0,29600000000.0,5550000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
562,1900000000.0,400000000.0,29700000000.0,5550000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
563,1900000000.0,400000000.0,29800000000.0,5550000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
564,1900000000.0,400000000.0,29900000000.0,5550000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
565,1900000000.0,400000000.0,30000000000.0,5550000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
566,1900000000.0,400000000.0,30100000000.0,5550000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
567,1900000000.0,400000000.0,30200000000.0,5550000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
568,1900000000.0,400000000.0,30300000000.0,5550000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
569,1900000000.0,400000000.0,30400000000.0,5550000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
570,1900000000.0,400000000.0,30500000000.0,5550000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
571,1900000000.0,400000000.0,30600000000.0,5550000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
572,1900000000.0,400000000.0,30700000000.0,5550000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,-0.25033944845199585,-0.25033944845199585,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
573,1900000000.0,400000000.0,30800000000.0,5550000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,-0.24965941905975342,-0.24965941905975342,0.001000046730041504,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
574,1900000000.0,400000000.0,30900000000.0,5550000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
575,1900000000.0,400000000.0,31000000000.0,5550000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,-0.25034278631210327,-0.25034278631210327,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
576,1950000000.0,400000000.0,27500000000.0,5500000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
577,1950000000.0,400000000.0,27600000000.0,5500000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
578,1950000000.0,400000000.0,27700000000.0,5500000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
579,1950000000.0,400000000.0,27800000000.0,5500000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
580,1950000000.0,400000000.0,27900000000.0,5500000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
581,1950000000.0,400000000.0,28000000000.0,5500000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
582,1950000000.0,400000000.0,28100000000.0,5500000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
583,1950000000.0,400000000.0,28200000000.0,5500000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
584,1950000000.0,400000000.0,28300000000.0,5500000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
585,1950000000.0,400000000.0,28400000000.0,5500000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
586,1950000000.0,400000000.0,28500000000.0,5500000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
587,1950000000.0,400000000.0,28600000000.0,5500000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
588,1950000000.0,400000000.0,28700000000.0,5500000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
589,1950000000.0,400000000.0,28800000000.0,5500000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
590,1950000000.0,400000000.0,28900000000.0,5500000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
591,1950000000.0,400000000.0,29000000000.0,5500000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
592,1950000000.0,400000000.0,29100000000.0,5500000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
593,1950000000.0,400000000.0,29200000000.0,5500000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
594,1950000000.0,400000000.0,29300000000.0,5500000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
595,1950000000.0,400000000.0,29400000000.0,5500000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
596,1950000000.0,400000000.0,29500000000.0,5500000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
597,1950000000.0,400000000.0,29600000000.0,5500000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
598,1950000000.0,400000000.0,29700000000.0,5500000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
599,1950000000.0,400000000.0,29800000000.0,5500000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
600,1950000000.0,400000000.0,29900000000.0,5500000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
601,1950000000.0,400000000.0,30000000000.0,5500000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
602,1950000000.0,400000000.0,30100000000.0,5500000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
603,1950000000.0,400000000.0,30200000000.0,5500000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
604,1950000000.0,400000000.0,30300000000.0,5500000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
605,1950000000.0,400000000.0,30400000000.0,5500000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
606,1950000000.0,400000000.0,30500000000.0,5500000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
607,1950000000.0,400000000.0,30600000000.0,5500000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
608,1950000000.0,400000000.0,30700000000.0,5500000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
609,1950000000.0,400000000.0,30800000000.0,5500000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
610,1950000000.0,400000000.0,30900000000.0,5500000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
611,1950000000.0,400000000.0,31000000000.0,5500000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.2,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
